source_city,dest_city,source_lat,source_lon,dest_lat,dest_lon,distance,weight,priority,delivery_days,delay
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,38.38407606331674,medium,5.24,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,31.383898363399894,medium,4.25,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,26.2594091625017,low,6.37,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,31.07334049411945,low,5.7,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,22.48288731668068,low,4.11,1
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,31.124158103913206,medium,5.51,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,34.86600865761611,high,4.12,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,17.397522957362387,low,7.04,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,42.55146116084326,low,6.16,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,14.137392476490051,high,4.33,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,23.617611943812506,medium,4.58,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,16.881197409360905,low,6.66,1
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,44.464838345661306,low,7.72,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,21.976625684727555,low,5.44,1
Hyderabad,Jaipur,17.385,78.4867,26.9124,75.7873,1095.1466068235527,21.332021531232012,low,6.08,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,4.753418002290002,medium,4.1,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,14.953831769380555,low,5.05,0
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,15.922730484978866,high,3.58,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,25.864196426892384,low,3.74,1
Mumbai,Kolkata,19.076,72.8777,22.5726,88.3639,1654.839116799172,12.048795222866547,medium,4.94,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,25.537506707602546,medium,3.69,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,4.330553124114743,medium,4.27,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,14.3179972957032,medium,4.14,0
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,25.713349764728967,low,3.89,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,27.920466372093873,low,3.65,1
Pune,Jaipur,18.5204,73.8567,26.9124,75.7873,953.8706763236075,28.134512628881605,medium,4.93,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,0.12111411515160296,low,2.0,0
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,28.555381434875237,low,4.19,1
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,15.28508279634817,low,4.8,0
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,39.038878556495334,medium,4.66,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,4.572763786559306,medium,3.07,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,43.08625127807697,high,4.66,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,6.987742668312165,low,5.92,0
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,37.67757473475398,medium,4.97,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,0.4085292530900996,low,3.22,0
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,19.977930566098863,low,3.98,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,11.139643861103314,medium,2.15,0
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,24.269970751998635,medium,2.67,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,40.429820242773495,medium,4.32,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,10.444902394812795,high,3.48,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,14.72012800940406,low,6.95,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,5.702752331369811,low,2.99,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,11.785017441212457,low,4.75,0
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,22.84079729394429,high,2.86,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,11.465244114355084,low,6.54,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,27.477055745609302,medium,5.52,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,48.55210448805584,medium,4.91,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,13.614523802963967,low,2.34,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,9.483632782030739,low,6.53,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,15.697478881185127,medium,3.37,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,32.13647787529453,low,6.08,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,15.370160536606235,low,2.48,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,23.779866679763867,low,3.16,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,14.858729946735082,low,3.87,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,4.987124432604511,medium,3.42,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,27.409908940914388,medium,5.23,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,23.45829201803531,medium,4.64,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,37.60249751181641,low,3.03,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,17.800775900581623,low,3.58,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,48.58536517051271,low,7.06,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,19.95410119582721,high,4.62,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,38.5615571417093,medium,4.67,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,38.82888563345849,high,3.79,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,25.339953107633782,medium,4.41,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,44.28349834068857,low,6.83,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,25.39333415720693,medium,4.06,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,31.615734242000364,low,3.67,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,37.60586548715621,low,6.17,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,3.3340103001277392,low,5.05,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,42.16273792987535,medium,4.9,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,11.158298493133628,low,5.37,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,16.27530470781244,medium,4.22,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,49.352451790875605,low,8.27,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,23.383652669716483,low,7.37,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,1.935766944269656,high,1.71,0
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,23.911162694649025,low,5.13,1
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,38.402996400833494,low,8.09,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,29.8129515803179,medium,5.04,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,24.98136071698755,medium,3.48,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,1.585618179615886,medium,2.27,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,13.554844644312132,medium,3.3,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,17.486290124675744,medium,3.53,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,13.247820519430862,low,4.99,0
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,34.70194752476986,medium,3.48,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,22.044448344018367,medium,3.45,1
Jaipur,Kolkata,26.9124,75.7873,22.5726,88.3639,1357.7741901445263,36.06175031871666,medium,4.8,1
Mumbai,Kolkata,19.076,72.8777,22.5726,88.3639,1654.839116799172,14.068488120656525,low,7.01,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,28.317059364357494,low,6.16,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,39.76805154795139,high,4.54,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,32.58745073719954,low,3.66,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,34.116753657133444,low,4.65,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,24.049829023819306,high,3.75,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,2.742494442521094,medium,3.12,0
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,10.986931316270807,medium,2.07,0
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,16.720426513297348,medium,2.43,0
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,20.459906933213613,high,2.61,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,8.137601485666487,high,2.73,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,3.382257500216116,medium,4.03,1
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,44.16458068870511,low,5.67,1
Surat,Ahmedabad,21.1702,72.8311,23.0225,72.5714,207.69677867075882,19.006230739606618,low,2.86,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,26.567493329972628,low,3.44,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,9.016778319087035,low,5.93,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,25.278442344571726,low,3.47,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,37.875949541365976,medium,4.11,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,40.331682864338035,medium,5.46,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,24.38219290586942,medium,4.18,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,11.563759240514575,low,5.66,0
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,16.126845022476456,low,4.8,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,20.932893332344815,medium,3.4,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,9.887425863163827,high,2.52,0
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,11.57648170324312,medium,3.78,0
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,18.944305010517937,high,2.46,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,16.349759960153918,low,4.44,1
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,1.1903837226681593,low,3.94,1
Hyderabad,Chennai,17.385,78.4867,13.0827,80.2707,515.2416343776234,37.37799869625743,medium,4.54,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,16.625703063643282,high,3.71,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,42.540279558471944,high,5.1,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,0.3315771923505457,low,5.56,0
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,31.782210802468406,medium,4.73,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,42.50206233445422,high,3.78,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,26.44440578700729,low,6.33,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,20.100540971355912,low,5.6,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,20.40605523431954,low,3.77,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,19.728186285526764,medium,3.52,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,34.784090401532346,medium,4.64,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,45.34992628981277,medium,6.78,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,45.32266304939517,high,5.31,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,47.60986663195006,low,7.85,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,35.72574128924814,medium,5.29,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,18.493074889789334,medium,3.94,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,12.658802252629483,low,6.27,0
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,48.01340265749527,medium,5.82,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,27.214157373474844,low,4.62,1
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,39.2196432743448,medium,5.08,1
Hyderabad,Jaipur,17.385,78.4867,26.9124,75.7873,1095.1466068235527,29.106008324856877,low,5.69,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,3.4511733409027845,medium,4.34,0
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,5.370290558560625,medium,4.17,0
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,8.248254931678197,high,2.87,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,42.92310147690039,low,6.1,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,1.5761839428073523,low,3.02,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,42.449527551458345,low,6.96,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,1.0346415738149517,low,5.53,0
Kolkata,Bangalore,22.5726,88.3639,12.9716,77.5946,1560.6966232595826,2.362031972194904,low,6.09,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,30.468221733994692,high,3.34,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,5.532136287668092,low,4.73,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,49.487184314480274,low,5.18,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,22.30051248604485,low,5.59,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,25.56186527788448,low,3.9,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,10.333571048889137,medium,4.16,0
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,7.269454174103034,low,4.34,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,14.172216004975496,medium,4.13,0
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,28.681548178189974,high,3.25,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,10.041399488533147,high,2.47,0
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,8.972381581693053,high,1.88,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,7.670011868110868,medium,3.44,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,35.6484756674541,low,5.7,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,10.819221798796317,low,5.92,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,17.618704313287587,high,3.89,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,42.6600636774982,medium,5.26,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,0.9839739844975659,high,2.76,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,47.65729840286189,medium,5.57,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,7.97140927698781,low,4.27,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,36.813448449683115,low,6.56,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,7.112133836586284,medium,5.1,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,17.63064570813346,low,4.91,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,45.03022539639686,low,5.65,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,37.114988211396195,high,4.29,1
Surat,Mumbai,21.1702,72.8311,19.076,72.8777,232.91522940116425,27.117326775819336,medium,2.96,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,37.803302044665266,low,4.63,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,22.6144448996366,low,4.63,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,1.2521721718418213,medium,3.55,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,2.397053493471756,high,1.97,0
Surat,Ahmedabad,21.1702,72.8311,23.0225,72.5714,207.69677867075882,28.777689875582443,low,2.69,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,18.620537009380715,medium,2.98,0
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,37.02864453412167,high,4.93,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,24.67051676147791,high,3.11,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,41.454338859851,low,6.66,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,35.89465657333939,high,2.77,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,37.16655285980885,low,8.12,1
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,0.9790637063412541,low,5.31,0
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,31.613691796158754,low,3.37,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,19.66719453376669,medium,5.11,1
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,22.467118443114284,medium,3.33,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,13.372528715059099,low,3.26,1
Surat,Mumbai,21.1702,72.8311,19.076,72.8777,232.91522940116425,33.60241114076691,high,3.78,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,48.69880155647101,low,3.77,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,31.404121810223458,high,3.62,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,11.821822430448805,medium,2.77,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,35.741746794810254,low,4.9,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,18.871471345248995,medium,5.07,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,10.254405516961532,medium,4.02,0
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,28.692364584835794,high,5.05,1
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,2.6227299059157483,medium,2.09,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,31.489953008639105,low,3.11,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,11.922064436438784,medium,3.3,0
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,27.43101383814387,high,3.07,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,34.73775640648647,high,3.62,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,20.442787366905154,medium,4.18,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,5.235295956878961,low,1.5,0
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,1.1476041354875488,low,4.38,1
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,24.124999590105507,medium,3.98,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,38.46876918355396,low,6.79,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,47.09598764408875,medium,6.92,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,44.70510969995352,medium,4.95,1
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,23.784943073312068,high,3.53,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,6.106985186789725,low,6.02,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,1.877581001129524,low,3.66,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,45.87305027108278,low,5.06,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,38.765304291792255,low,5.27,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,32.42565902129337,low,3.5,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,25.906082927399005,medium,3.17,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,39.369288179913426,medium,4.91,1
Surat,Ahmedabad,21.1702,72.8311,23.0225,72.5714,207.69677867075882,5.3205305424115155,medium,1.38,0
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,19.77267519296233,low,3.53,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,13.252366961249054,medium,3.88,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,18.478993630743663,high,3.37,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,46.915339287021006,low,7.57,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,21.74702102226451,low,5.68,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,42.13729702730731,low,6.58,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,32.096628012727734,low,6.64,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,7.933221917019741,medium,2.37,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,2.345173834635114,low,4.22,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,36.95363873106846,low,4.43,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,1.742248768051469,low,3.12,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,36.4185008917798,medium,3.86,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,29.784362770765753,medium,3.57,1
Bangalore,Jaipur,12.9716,77.5946,26.9124,75.7873,1561.5360482517535,46.64662303796165,low,8.62,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,7.07873967563911,low,6.09,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,1.3009452140445084,low,1.84,0
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,14.848830150502978,high,3.42,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,12.456108213141123,low,5.21,1
Kolkata,Bangalore,22.5726,88.3639,12.9716,77.5946,1560.6966232595826,46.5908816814862,high,5.32,1
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,35.05529908437613,low,4.87,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,35.08325243718288,medium,5.24,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,44.09423293328305,low,3.13,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,4.335349566325582,low,4.09,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,45.56806110644074,medium,5.47,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,6.64998433353426,medium,4.79,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,22.198629648013014,low,7.42,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,49.89567515733528,medium,7.04,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,45.07031591849646,high,5.08,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,43.447825355452714,low,5.33,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,47.31702173218191,low,6.3,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,45.59754989650473,high,4.02,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,12.065008968317967,low,3.62,0
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,19.45231832770639,high,3.49,1
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,1.8716180990597546,high,1.13,0
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,29.05172567207405,low,2.89,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,16.191308531022116,medium,3.73,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,25.353087533488836,low,6.43,1
